data_id,student_ref,student_weakness,ques1_ref,ques1_time_taken,ques1_correctness,ques1_previous_weaknesses,ques1_possible_weaknesses,ques2_ref,ques2_time_taken,ques2_correctness,ques2_previous_weaknesses,ques2_possible_weaknesses,ques3_ref,ques3_time_taken,ques3_correctness,ques3_previous_weaknesses,ques3_possible_weaknesses,ques4_ref,ques4_time_taken,ques4_correctness,ques4_previous_weaknesses,ques4_possible_weaknesses,ques5_ref,ques5_time_taken,ques5_correctness,ques5_previous_weaknesses,ques5_possible_weaknesses,ques6_ref,ques6_time_taken,ques6_correctness,ques6_previous_weaknesses,ques6_possible_weaknesses,ques7_ref,ques7_time_taken,ques7_correctness,ques7_previous_weaknesses,ques7_possible_weaknesses,ques8_ref,ques8_time_taken,ques8_correctness,ques8_previous_weaknesses,ques8_possible_weaknesses,ques9_ref,ques9_time_taken,ques9_correctness,ques9_previous_weaknesses,ques9_possible_weaknesses,ques10_ref,ques10_time_taken,ques10_correctness,ques10_previous_weaknesses,ques10_possible_weaknesses
Student_47_1,Student_47,"['001_03_05', '001_03_04', '001_03_02', '001_01_02', '001_01_01', '001_01_03', '001_02_02', '001_03_06', '001_02_04', '001_03_01', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_03_03', '001_01_06', '001_02_03']",20,72078,False,[],"['001_01_05', '001_02_05', '001_01_06', '001_01_07']",13,28624,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",10,68900,True,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03']",[],12,92447,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",2,34631,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_03_06', '001_01_04', '001_02_09']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",18,22206,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04']","['001_03_05', '001_03_02', '001_03_01', '001_01_07']",17,91209,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_02', '001_03_01']","['001_02_03', '001_02_04', '001_01_04', '001_01_03', '001_01_07']",19,34676,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_02', '001_03_01', '001_02_03']","['001_03_04', '001_01_02', '001_01_05', '001_01_07']",7,102812,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_02', '001_03_01', '001_02_03', '001_03_04']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",3,113806,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_02', '001_03_01', '001_02_03', '001_03_04']","['001_03_06', '001_03_03', '001_02_09', '001_01_07']"
Student_48_1,Student_48,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09']",20,13976,False,[],"['001_01_05', '001_02_05', '001_01_06', '001_01_07']",13,14804,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",10,117003,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",12,12438,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",2,71755,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",18,82017,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04']","['001_03_05', '001_03_02', '001_03_01', '001_01_07']",17,68193,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_01']","['001_02_03', '001_02_04', '001_01_04', '001_01_03', '001_01_07']",19,28251,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_01', '001_02_03']","['001_03_04', '001_01_02', '001_01_05', '001_01_07']",7,105128,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_01', '001_02_03', '001_03_04']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",3,116899,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_01', '001_02_03', '001_03_04']","['001_03_06', '001_03_03', '001_02_09', '001_01_07']"
Student_49_1,Student_49,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09']",20,90026,False,[],"['001_01_05', '001_02_05', '001_01_06', '001_01_07']",13,79890,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",10,36739,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",12,117347,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",2,46048,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",18,85109,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04']","['001_03_05', '001_03_02', '001_03_01', '001_01_07']",17,89899,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_01']","['001_02_03', '001_02_04', '001_01_04', '001_01_03', '001_01_07']",19,30962,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_01', '001_02_03']","['001_03_04', '001_01_02', '001_01_05', '001_01_07']",7,109178,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_01', '001_02_03', '001_03_04']","['001_03_05', '001_01_04', '001_01_06', '001_01_07']",3,109335,False,"['001_01_05', '001_02_05', '001_01_06', '001_01_07', '001_01_01', '001_01_03', '001_02_07', '001_03_02', '001_03_06', '001_01_04', '001_02_09', '001_01_02', '001_02_02', '001_02_04', '001_03_05', '001_03_01', '001_02_03', '001_03_04']","['001_03_06', '001_03_03', '001_02_09', '001_01_07']"
Student_0_2,Student_0,"['001_03_05', '001_03_02', '001_01_03', '001_02_07', '001_03_01', '001_02_05', '001_03_06', '001_02_09', '001_01_05', '001_01_07', '001_03_03', '001_03_04', '001_01_06', '001_02_08', '001_02_06']",19,103014,True,[],[],8,115656,False,[],"['001_02_05', '001_03_04', '001_03_05', '001_01_07']",20,73301,False,"['001_02_05', '001_03_04', '001_03_05', '001_01_07']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",10,82325,False,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",15,72309,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03']",[],18,81782,False,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03']","['001_03_05', '001_03_02', '001_03_01', '001_01_07']",16,111732,False,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03', '001_03_01']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']",9,79848,False,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03', '001_03_01', '001_02_06', '001_03_03']","['001_02_06', '001_02_05', '001_02_08', '001_01_07']",13,89867,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03', '001_03_01', '001_02_06', '001_03_03', '001_02_08']",[],3,30068,False,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03', '001_03_01', '001_02_06', '001_03_03', '001_02_08']","['001_03_06', '001_03_03', '001_02_09', '001_01_07']"
Student_1_2,Student_1,"['001_03_05', '001_03_02', '001_03_01', '001_02_05', '001_01_07', '001_03_04']",19,119418,True,[],[],8,52564,False,[],"['001_02_05', '001_03_04', '001_03_05', '001_01_07']",20,103737,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07']",[],10,92823,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07']",[],15,62960,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07']",[],18,45718,False,"['001_02_05', '001_03_04', '001_03_05', '001_01_07']","['001_03_05', '001_03_02', '001_03_01', '001_01_07']",16,65573,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_03_02', '001_03_01']",[],9,77402,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_03_02', '001_03_01']",[],13,63748,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_03_02', '001_03_01']",[],3,57154,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_03_02', '001_03_01']",[]
Student_2_2,Student_2,"['001_03_05', '001_03_04', '001_03_02', '001_01_02', '001_01_01', '001_01_03', '001_02_02', '001_03_01', '001_02_04', '001_03_06', '001_02_09', '001_01_05', '001_01_07', '001_03_03', '001_02_05', '001_01_06', '001_02_08', '001_02_06']",19,116709,False,[],"['001_03_04', '001_01_02', '001_01_05', '001_01_07']",8,5886,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",20,9871,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",10,56914,True,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06']",[],15,108471,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",18,25778,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_02', '001_02_04']","['001_03_05', '001_03_02', '001_03_01', '001_01_07']",16,111495,True,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_02', '001_02_04', '001_03_02', '001_03_01']",[],9,110213,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_02', '001_02_04', '001_03_02', '001_03_01']","['001_02_06', '001_02_05', '001_02_08', '001_01_07']",13,94635,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_02', '001_02_04', '001_03_02', '001_03_01', '001_02_06', '001_02_08']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",3,77752,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_02', '001_02_04', '001_03_02', '001_03_01', '001_02_06', '001_02_08', '001_01_01', '001_01_03']","['001_03_06', '001_03_03', '001_02_09', '001_01_07']"
Student_3_2,Student_3,"['001_03_05', '001_03_02', '001_03_01', '001_02_05', '001_01_05', '001_01_07', '001_03_04', '001_01_06']",19,108087,True,[],[],8,69063,False,[],"['001_02_05', '001_03_04', '001_03_05', '001_01_07']",20,90988,False,"['001_02_05', '001_03_04', '001_03_05', '001_01_07']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",10,22864,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06']",[],15,12520,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06']",[],18,5082,False,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06']","['001_03_05', '001_03_02', '001_03_01', '001_01_07']",16,18703,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06', '001_03_02', '001_03_01']",[],9,36680,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06', '001_03_02', '001_03_01']",[],13,12563,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06', '001_03_02', '001_03_01']",[],3,35944,True,"['001_02_05', '001_03_04', '001_03_05', '001_01_07', '001_01_05', '001_01_06', '001_03_02', '001_03_01']",[]
Student_4_2,Student_4,"['001_03_05', '001_03_04', '001_03_02', '001_01_02', '001_01_01', '001_01_03', '001_02_02', '001_03_01', '001_02_04', '001_01_05', '001_01_07', '001_03_03', '001_02_05', '001_01_06', '001_02_08', '001_02_06']",19,75371,False,[],"['001_03_04', '001_01_02', '001_01_05', '001_01_07']",8,35298,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",20,10520,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",10,14243,True,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06']",[],15,65841,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",18,60622,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_02', '001_02_04']","['001_03_05', '001_03_02', '001_03_01', '001_01_07']",16,22893,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_02', '001_02_04', '001_03_02', '001_03_01']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']",9,95836,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_02', '001_02_04', '001_03_02', '001_03_01', '001_02_06', '001_03_03']","['001_02_06', '001_02_05', '001_02_08', '001_01_07']",13,42482,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_02', '001_02_04', '001_03_02', '001_03_01', '001_02_06', '001_03_03', '001_02_08']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",3,80424,True,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_02', '001_02_04', '001_03_02', '001_03_01', '001_02_06', '001_03_03', '001_02_08', '001_01_01', '001_01_03']",[]
Student_5_2,Student_5,"['001_03_02', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_09', '001_01_05', '001_01_07', '001_03_03']",19,101512,True,[],[],8,60716,True,[],[],20,82120,True,[],[],10,62814,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",15,34769,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",18,59884,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05']",[],16,98336,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05']",[],9,80132,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05']",[],13,11361,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05']",[],3,62476,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_02_02', '001_02_04', '001_01_02', '001_01_05']","['001_03_06', '001_03_03', '001_02_09', '001_01_07']"
Student_6_2,Student_6,"['001_03_02', '001_03_01', '001_01_05', '001_01_06', '001_02_08', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",19,60489,False,[],"['001_03_04', '001_01_02', '001_01_05', '001_01_07']",8,30919,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",20,50713,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",10,108137,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",15,42704,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",18,78691,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03', '001_02_02', '001_02_04']","['001_03_05', '001_03_02', '001_03_01', '001_01_07']",16,106369,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03', '001_02_02', '001_02_04', '001_03_01']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']",9,39000,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03', '001_02_02', '001_02_04', '001_03_01', '001_02_06', '001_03_03']","['001_02_06', '001_02_05', '001_02_08', '001_01_07']",13,96239,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03', '001_02_02', '001_02_04', '001_03_01', '001_02_06', '001_03_03', '001_02_08']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",3,71476,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_03_05', '001_01_06', '001_02_07', '001_03_02', '001_01_03', '001_02_02', '001_02_04', '001_03_01', '001_02_06', '001_03_03', '001_02_08', '001_01_01']","['001_03_06', '001_03_03', '001_02_09', '001_01_07']"
Student_7_2,Student_7,"['001_03_05', '001_03_02', '001_01_03', '001_02_07', '001_03_01', '001_01_07']",19,74701,True,[],[],8,4129,True,[],[],20,110499,True,[],[],10,102221,False,[],"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",15,108242,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']",[],18,57127,False,"['001_02_07', '001_03_02', '001_01_03', '001_01_07']","['001_03_05', '001_03_02', '001_03_01', '001_01_07']",16,117591,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_03_05', '001_03_01']",[],9,49460,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_03_05', '001_03_01']",[],13,100565,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_03_05', '001_03_01']",[],3,66626,True,"['001_02_07', '001_03_02', '001_01_03', '001_01_07', '001_03_05', '001_03_01']",[]
Student_8_2,Student_8,"['001_03_04', '001_01_02', '001_02_02', '001_03_01', '001_02_04', '001_01_05', '001_01_07', '001_03_03', '001_02_05', '001_01_06', '001_02_08', '001_02_06']",19,50387,False,[],"['001_03_04', '001_01_02', '001_01_05', '001_01_07']",8,69028,True,"['001_03_04', '001_01_02', '001_01_05', '001_01_07']",[],20,15089,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_02_05', '001_01_06', '001_01_07']",10,117233,True,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_01_06']",[],15,8709,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_01_06']","['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",18,99457,True,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_01_06', '001_02_02', '001_02_04']",[],16,69521,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_01_06', '001_02_02', '001_02_04']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']",9,13396,False,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_01_06', '001_02_02', '001_02_04', '001_02_06', '001_03_03', '001_03_01']","['001_02_06', '001_02_05', '001_02_08', '001_01_07']",13,4473,True,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_01_06', '001_02_02', '001_02_04', '001_02_06', '001_03_03', '001_03_01', '001_02_08']",[],3,33043,True,"['001_03_04', '001_01_02', '001_01_05', '001_01_07', '001_02_05', '001_01_06', '001_02_02', '001_02_04', '001_02_06', '001_03_03', '001_03_01', '001_02_08']",[]
